Reporting Facility ID,Facility Subtype,Surface Location,Location Latitude,Location Longitude,Facility Name,Field or Area,Operator Code,Operator Name,Licence Number,Licence Status,Licence Status Date,Licensee  BA Code,Licensee Name,Licence EDCT,Licence Issue Date,Most Recent Licence Amendment Date,Plant Processes,Raw Gas E3m3/d,Rec Sales Gas E3m3/d,C2 m3/d,C2 Mix m3/d,C3 m3/d,C4 m3/d,LPG Mix m3/d,C5+ m3/d,Sulphur Inlet t/d,Sulphur Recovered t/d,Max Sulphur Emission Rate t/d,Qtrly Approved Sulphur Rec Eff %,First Volumetric Activity Date,Last Volumetric Activity Date,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10
ABGP0001031,Gas Plant Sweet,00/08-20-076-09W6,55.595903,-119.345006,VALHALLA 8-20-76-9w6,VALHALLA,0HE9,Canadian Natural Resources Limited,F15861    ,Amended,"Jun 26, 2007",0HE9,Canadian Natural Resources Limited,B010,"Feb 28, 2001","Jun 26, 2007", ,"1,353.00",1297,0,0,0,0,0,25,0, , , ,"Jan 01, 1991","Dec 01, 2012",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
ABGP0001032,Gas Plant Sweet,/07-22-087-07W6,56.557089,-119.020119,* SHELL WORSLEY,WORSLEY,0T03,Shell Canada Limited,F17262    ,Abandoned,"Mar 31, 1998",0T03,Shell Canada Limited,B010,"Mar 06, 2001", , ,"1,606.00", , , , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ABGP0001033,Gas Plant Sweet,/13-13-035-26W4,52.01176,-113.59949,CRESTAR THREE HILLS CK,THREE HILLS CREEK,A1GR,Pine Cliff Energy Ltd.,F5114     ,Issued,"Feb 28, 2001",A1GR,Pine Cliff Energy Ltd.,B010,"Feb 28, 2001", , ,500, , , , , , , , , , , ,"Jan 01, 1991","Oct 01, 2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001034,Gp Sulphur Rcvry,00/08-17-060-15W5,54.186291,-116.205587,PGI West Whitecourt (Windfall),WINDFALL,A938,Pembina Gas Infrastructure Inc.,F13639    ,Amended,"Aug 13, 2012",A84Z,PGI Processing ULC,D400,"Nov 07, 2000","Aug 13, 2012",Regenerative,"2,000.00",1500,0,0,0,0,200,250,75, ,0.99,0,"Jan 01, 1991","Oct 01, 2023",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
ABGP0001036,Gas Plant Sweet,00/08-19-036-05W4,52.104863,-110.699331,APACHE PROVOST,PROVOST,A7BT,Karve Energy Inc.,F5331     ,Amended,"May 04, 2010",A7BT,Karve Energy Inc.,B010,"Mar 29, 2001","May 04, 2010", ,"1,413.00",1390,0,0,0,0,52.8,10,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001037,Gp Sulphur Rcvry,03/13-13-025-05W5,51.138526,-114.580414,SHELL JUMPING POUND,JUMPING POUND,A5C4,Pieridae Alberta Production Ltd.,F3578     ,Amended,"Dec 15, 2016",0T03,Shell Canada Limited,E600,"Mar 06, 2001","Dec 15, 2016","Regenerative, Acid Gas Sulphur Recovery, Acid Gas Flaring, Superclaus Process","7,686.00",5832,513.8,0,277.9,207.1,0,335,619,595.5,23.5,98.4,"Jan 01, 1991","Dec 01, 2023",0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
ABGP0001038,Gas Plant Sweet,/08-36-020-16W4,50.737559,-112.085001,APF ENERGY COUNTESS,COUNTESS,A2PH,Journey Energy Inc.,F2785     ,Amended,"Jan 09, 2020",A2PH,Journey Energy Inc.,B010,"May 01, 2001","Jan 09, 2020",,740,704,0,0,0,0,4,0,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001039,Gp Acid Gas Flaring%,/11-35-013-17W4,50.12936,-112.2229,VISTA MIDSTREAM ENCHANT GGS,ENCHANT,A81C,Campus Energy Partners Operations Inc.,F1200     ,Abandoned,"Jul 17, 2023",A854,Barrel Oil Corp.,C300,"Feb 12, 2001","Sep 24, 2009","Regenerative, Acid Gas Flaring",770,760, , , , ,75,2,0.99, ,0.99, ,"Jan 01, 1991","Oct 01, 2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001040,Gp Sulphur Rcvry,/04-27-020-29W4,50.719723,-113.949138,* CAN OXY OKOTOKS,OKOTOKS,A6LC,CNOOC Petroleum North America ULC,F2874     ,RecCertified,"Nov 01, 2004",A6LC,CNOOC Petroleum North America ULC,E600,"Mar 06, 2001", ,,0, , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001041,Gas Plant Sweet,00/03-06-024-10W4,51.011001,-111.392512,CESSFORD 3-6-24-10w4,CESSFORD,0HE9,Canadian Natural Resources Limited,F3385     ,Abandoned,"Feb 25, 2021",0HE9,Canadian Natural Resources Limited,B010,"Mar 01, 2001", ,,300, , , , , , , , , , , ,"Jan 01, 1991","Dec 01, 2005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001042,Gas Plant Sweet,00/10-10-065-02W6,54.612991,-118.213619,KARR 10-10-065-02W6,KARR,0HE9,Canadian Natural Resources Limited,F14430    ,Amended,"Dec 16, 2014",0HE9,Canadian Natural Resources Limited,B010,"Feb 27, 2001","Dec 16, 2014", ,"3,400.00",3016,0,0,0,0,822,300,0, , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ABGP0001043,Gas Plant Sweet,/13-36-024-21W4,51.094569,-112.816012,HUSKY HUSSAR 13-36,HUSSAR,A7NW,Torxen Energy Ltd.,F3466     ,Issued,"Mar 29, 2001",A7NW,Torxen Energy Ltd.,B010,"Mar 29, 2001", ,,"1,166.00", , , , , , , , , , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001044,Gas Plant Sweet,/12-04-028-20W4,51.367377,-112.767964,HUSKY WAYNE-ROSEDALE 12-4,WAYNE-ROSEDALE,A7NW,Torxen Energy Ltd.,F3799     ,Issued,"Feb 02, 2001",A7NW,Torxen Energy Ltd.,B010,"Feb 02, 2001", , ,402, , , , , , , , , , , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001045,Gp Sulphur Rcvry,/04-17-047-27W4,53.046899,-113.917115,IMPERIAL BONNIE GLEN,BONNIE GLEN,0007,Imperial Oil Resources Limited,F10153    ,Amended,"Oct 24, 2006",0007,Imperial Oil Resources Limited,D400,"Mar 02, 2001","Nov 24, 2007","Regenerative, Acid Gas Injection","7,323.00",6368,3062,0,1970,1135,0,1120,10, ,0,89.7,"Jan 01, 1991","Jul 01, 2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001046,Gp Acid Gas Flaring%,00/01-28-049-10W5,53.25165,-115.39132,* IMPERIAL PEMBINA,PEMBINA,A5BE,Whitecap Resources Inc.,F22703    ,Issued,"Mar 22, 2001",A5BE,Whitecap Resources Inc.,D400,"Mar 22, 2001", , ,224, , , , , , , ,3.5, , , , , ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0
ABGP0001047,Gp Sulphur Rcvry,00/10-05-046-06W5,52.938699,-114.829651,KEYERA MINNEHIK-BUCK LAKE 10-05,PEMBINA,A0C0,Keyera Energy Ltd.,F9931     ,Amended,"Mar 23, 2018",A0C0,Keyera Energy Ltd.,E600,"Mar 06, 2001","Mar 23, 2018","Regenerative, Acid Gas Sulphur Recovery, Acid Gas Flaring, Claus Process","4,495.00",4065, , , , ,752,360.5,49.17,47,2.18,95.6,"Jan 01, 1991","Nov 01, 2023",0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
ABGP0001048,Gp Acid Gas Flaring,00/01-18-001-08W4,49.03124,-111.053354,ALTANA BLACK BUTTE,ADEN,A1GR,Pine Cliff Energy Ltd.,F21810    ,Amended,"Aug 25, 2009",A1GR,Pine Cliff Energy Ltd.,C300,"Mar 06, 2001","Aug 25, 2009","Regenerative, Acid Gas Flaring",150,140, , , , , , ,0.5, ,0.5, ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001049,Gas Plant Sweet,/05-17-027-19W4,51.305631,-112.650923,PANCDN WAYNE-ROSEDALE,WAYNE-ROSEDALE,A7NW,Torxen Energy Ltd.,F3699     ,Amended,"Aug 13, 2003",A7NW,Torxen Energy Ltd.,B010,"Mar 06, 2001","Aug 26, 2006", ,"1,200.00",1135,0,0,0,0,105,0,0,0, , ,"Jan 01, 1991","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001050,Gp Sulphur Rcvry,/10-02-026-29W4,51.194353,-113.941093,WASCANA CROSSFIELD,CROSSFIELD,A6LC,CNOOC Petroleum North America ULC,F3645     ,Amended,"Jun 28, 2007",A6LC,CNOOC Petroleum North America ULC,E600,"Mar 06, 2001","Jun 28, 2007","Regenerative, Acid Gas Sulphur Recovery, Acid Gas Flaring, Claus Process, Sulfreen Process","8,988.00",6080,0,0,388,410,387,702,1730.5,1696,34.5,98,"Jan 01, 1991","Nov 01, 2014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001051,Gp Sulphur Rcvry,00/01-11-008-05W5,49.627872,-114.568712,DEVON SAVANNA CREEK,UNDEFINED,0HE9,Canadian Natural Resources Limited,F287      ,Amended,"Oct 30, 2008",0HE9,Canadian Natural Resources Limited,E600,"Feb 12, 2001","Oct 30, 2008","Regenerative, Acid Gas Sulphur Recovery, Acid Gas Flaring, Claus Process, Superclaus Process","2,811.00",2042,0,0,0,0,0,7,800,789.4,10.6,98.6,"Jan 01, 1991","Jun 01, 2021",0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1
ABGP0001053,Gas Plant Sweet,/05-06-028-02W4,51.364337,-110.285609,MERIT SIBBALD,SIBBALD,A0A7,NuVista Energy Ltd.,F3757     ,Amended,"May 13, 2010",A0A7,NuVista Energy Ltd.,B020,"May 01, 2001","May 13, 2010", ,141.6, , , , , , , ,0, , , ,"Jan 01, 1991","Mar 01, 2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0001054,Gp Sulphur Rcvry,00/06-16-026-05W5,51.219511,-114.646656,D Energy Wildcat Hills 6-16-26-5W5,JUMPING POUND,A68P,Canlin Resources Partnership,F3653     ,Amended,"Mar 29, 2017",A7M1,Canlin Energy Corporation,E600,"Mar 06, 2001","Mar 29, 2017","Regenerative, Acid Gas Sulphur Recovery, Acid Gas Flaring, MCRC Process","3,522.00",3522, , , , , , ,287.5,287,4.9,98.3,"Jan 01, 1991","Dec 01, 2023",0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
ABGP0001055,Gas Plant Sweet,02/10-30-052-17W5,53.521125,-116.491014,TOM BROWN EDSON,EDSON,0026,Ovintiv Canada ULC,F32515    ,Issued,"Oct 29, 2004",A517,Long Run Exploration Ltd.,B030,"Oct 29, 2004","Aug 26, 2006", ,60, , , , , , , ,0, , , , , ,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
